Station Name,Latitude,Number_Of_Bikes,Empty Slots,ll,name,category,latitude,longitude,distance,bike_location,rating,popularity,price,review_count
Riverside/South Lamar,30.26437,5,8,"30.26437,-97.75624",Nido,American (New),30.2640871,-97.7567378,74.10564168,"30.26437,-97.75624",4,,,53
Riverside/South Lamar,30.26437,5,8,"30.26437,-97.75624",The Loren at Lady Bird Lake,Hotels,30.2640871,-97.7567378,74.10564168,"30.26437,-97.75624",3.5,,,9
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Drop Kick,Cocktail Bars,30.26263,-97.7248,45.18368428,"30.2627,-97.7243",4.5,,,96
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",The Liberty,Bars,30.2626674,-97.7251338,80.16150267,"30.2627,-97.7243",4,,$,276
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",The Grackle,Dive Bars,30.26258,-97.72417,12.10214719,"30.2627,-97.7243",3.5,,$,174
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Yellow Jacket Social Club,Lounges,30.26159,-97.72456,115.3315544,"30.2627,-97.7243",4,,$,435
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",East Side King,Asian Fusion,30.2626674,-97.7251338,80.16150267,"30.2627,-97.7243",4,,$$,537
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Nasha,Indian,30.26379,-97.7248,128.247137,"30.2627,-97.7243",4,,$$,516
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Zilker Brewing Company and Taproom,Breweries,30.262096,-97.72454,77.34665723,"30.2627,-97.7243",4.5,,$$,300
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Suerte,Mexican,30.26228,-97.72331,114.7227465,"30.2627,-97.7243",4.5,,$$$,870
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Spicy Boys Fried Chicken - East 6th,Chicken Shop,30.26212008,-97.72451989,67.85389706,"30.2627,-97.7243",4.5,,$$,208
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Gin Bar,Bars,30.26169,-97.72284,173.8235725,"30.2627,-97.7243",4,,,28
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",ARRIVE Austin,Hotels,30.26169,-97.72284,173.8235725,"30.2627,-97.7243",4.5,,,39
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Via 313 Pizza,Pizza,30.2621172,-97.72317965,125.6087989,"30.2627,-97.7243",4.5,,$$,427
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Tamale House East,Mexican,30.26152963,-97.72440045,130.4961882,"30.2627,-97.7243",3.5,,$$,518
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Blenders and Bowls - Eastside,Acai Bowls,30.26258688,-97.72567533,132.6867482,"30.2627,-97.7243",4,,$$,83
6th/Chalmers,30.2627,2,11,"30.2627,-97.7243",Sentral East Austin at 1614 E. Sixth,Apartments,30.26286329,-97.72555569,121.9578686,"30.2627,-97.7243",3,,,6
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Cafe Blue - Downtown,Seafood,30.26365,-97.74084,76.54448295,"30.26428,-97.74033",3.5,,$$,346
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Mai Thai Restaurant,Thai,30.26427,-97.74127,92.55747282,"30.26428,-97.74033",4,,$$,776
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",J Prime Steakhouse - Austin,Steakhouses,30.2648096,-97.74160646,136.0019625,"30.26428,-97.74033",4.5,,,46
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Gus's World Famous Fried Chicken - Austin,Southern,30.2634862,-97.7417305,160.8802717,"30.26428,-97.74033",4.5,,$$,3003
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Maiko Sushi,Sushi Bars,30.26427,-97.74127,92.55747282,"30.26428,-97.74033",4,,,31
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",P.F. Chang's,Chinese,30.26378172,-97.74141312,117.8581292,"30.26428,-97.74033",3,,$$,382
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Vince Young Steakhouse,Steakhouses,30.26485,-97.74115,91.13969136,"30.26428,-97.74033",4,,$$$,653
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Fleming’s Prime Steakhouse & Wine Bar,Steakhouses,30.26372057,-97.74106197,93.86920282,"30.26428,-97.74033",4,,$$$$,395
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Hyatt Place Austin Downtown,Hotels,30.26455,-97.741781,142.5513015,"30.26428,-97.74033",4,,$$,223
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Champions Restaurant & Sports Bar,American (New),30.265668,-97.740414,141.926814,"30.26428,-97.74033",3,,,2
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Fuego,Dance Clubs,30.26340857,-97.74118714,129.2367605,"30.26428,-97.74033",3.5,,$$$,3
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Café Crêpe,Creperies,30.26385867,-97.74185481,153.7550559,"30.26428,-97.74033",4,,$$,971
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Austin Convention Center,Venues & Event Spaces,30.26357,-97.739607,105.1397258,"30.26428,-97.74033",4,,,98
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",The Dinner Detective,Dinner Theater,30.2656,-97.74087,141.926814,"30.26428,-97.74033",4,,,30
3rd/Trinity @ The Convention Center,30.26428,2,9,"30.26428,-97.74033",Railyard Oasis,Hotels,30.265504,-97.741854,199.8657872,"30.26428,-97.74033",3,,$$,7
Rainey/Cummings,30.25579,2,13,"30.25579,-97.73982",Emmer & Rye,Tapas/Small Plates,30.25694136,-97.73933237,136.3231342,"30.25579,-97.73982",4,,$$$,813
Rainey/Cummings,30.25579,2,13,"30.25579,-97.73982",Salvation Pizza - Rainey Street,Pizza,30.25684,-97.73938,135.2187288,"30.25579,-97.73982",3.5,,$$,200
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Anthem,American (Traditional),30.2604995,-97.73794654,33.7209287,"30.26078,-97.73808",4.5,,$$,536
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Clive,Bars,30.25999,-97.73849,96.26616994,"30.26078,-97.73808",4,,$$,294
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Lustre Pearl,Bars,30.26064557,-97.73827767,24.16357062,"30.26078,-97.73808",3,,$$,136
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Placeholder,Tiki Bars,30.2609424,-97.73819686,21.2617994,"30.26078,-97.73808",3,,,11
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Via 313 Pizza,Pizza,30.26081,-97.73821,12.92359538,"30.26078,-97.73808",4.5,,$$,468
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Idle Hands,Cuban,30.259519,-97.738185,141.2491324,"30.26078,-97.73808",4,,,46
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Fulton,Bars,30.26198,-97.73862,150.249506,"30.26078,-97.73808",4,,,32
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Garrison,American (New),30.262063,-97.738145,150.249506,"30.26078,-97.73808",4.5,,,232
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Geraldine's,American (New),30.26029,-97.73927,135.1577737,"30.26078,-97.73808",3.5,,$$$,511
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",REVUE,Italian,30.26198,-97.73862,150.249506,"30.26078,-97.73808",4,,$$,129
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Electric Shuffle Austin,Bars,30.26048,-97.73894,96.01850222,"30.26078,-97.73808",4.5,,,22
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Fairmont Austin,Hotels,30.26198,-97.73862,150.249506,"30.26078,-97.73808",4,,$$$,524
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",The Drafting Room,Wine Bars,30.25994,-97.7386,108.1088472,"30.26078,-97.73808",4,,$$,43
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",NADC Burger,Burgers,30.259519,-97.738185,141.2491324,"30.26078,-97.73808",4,,,14
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",BOCA,Food Trucks,30.26035741,-97.73859788,68.42517577,"30.26078,-97.73808",4.5,,$,35
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Tommy Want Wingy,Chicken Wings,30.26068624,-97.73838204,30.82525215,"30.26078,-97.73808",4,,$,368
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Hotel Van Zandt,Hotels,30.2601536,-97.73898925,111.7030953,"30.26078,-97.73808",3.5,,$$$,391
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Bummer Burrito,Food Trucks,30.25986,-97.73806,105.0865068,"30.26078,-97.73808",4.5,,,38
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Stagger Lee,Bars,30.25968324,-97.73832667,124.2334245,"30.26078,-97.73808",3.5,,$$,33
Rainey/Driskill,30.26078,7,4,"30.26078,-97.73808",Rules & Regs,American (New),30.26198,-97.73862,150.249506,"30.26078,-97.73808",4,,,42
One Texas Center,30.25759,1,12,"30.25759,-97.74898",Ego's,Dive Bars,30.25628,-97.74761,186.4060445,"30.25759,-97.74898",3,,$$,292
One Texas Center,30.25759,1,12,"30.25759,-97.74898",Extended Stay America,Hotels,30.256941,-97.750076,130.9658305,"30.25759,-97.74898",2,,$$,57
One Texas Center,30.25759,1,12,"30.25759,-97.74898",Extended Stay America - Austin - Downtown - Town Lake,Hotels,30.25694084,-97.75007629,130.9757329,"30.25759,-97.74898",2,,$$,40
South Congress/Mary,30.24496,4,7,"30.24496,-97.75127",Jade Room,Bars,30.243746,-97.752289,171.1300931,"30.24496,-97.75127",3.5,,$$,8
South Congress/Mary,30.24496,4,7,"30.24496,-97.75127",Magnolia Cafe South,Breakfast & Brunch,30.24467389,-97.75190364,68.67939538,"30.24496,-97.75127",3.5,,$$,1771
South Congress/Mary,30.24496,4,7,"30.24496,-97.75127",June's,Breakfast & Brunch,30.24630833,-97.75114586,150.4002859,"30.24496,-97.75127",4,,$$$,430
South Congress/Mary,30.24496,4,7,"30.24496,-97.75127",Torchy's Tacos,Tacos,30.24540581,-97.75162356,60.09027711,"30.24496,-97.75127",4,,$$,968
South Congress/Mary,30.24496,4,7,"30.24496,-97.75127",Big Vinny's BBQ,Barbeque,30.2459408,-97.7514741,110.8080803,"30.24496,-97.75127",4.5,,$$,120
South Congress/Mary,30.24496,4,7,"30.24496,-97.75127",C-Boys Heart & Soul,Dive Bars,30.243746,-97.752289,171.1300931,"30.24496,-97.75127",3.5,,$,102
South Congress/Mary,30.24496,4,7,"30.24496,-97.75127",The Salty Donut,Donuts,30.24419,-97.75207,119.8727168,"30.24496,-97.75127",4.5,,,239
22nd/Pearl,30.2854,1,9,"30.2854,-97.74673",Raku Sushi and Asian Bistro,Sushi Bars,30.28669,-97.74515,163.995209,"30.2854,-97.74673",3.5,,$$,254
28th/Rio Grande,30.29312,2,8,"30.29312,-97.74412",Les Bobos Crepes,Creperies,30.29241157,-97.74404435,79.10830002,"30.29312,-97.74412",4.5,,,69
23rd/Pearl,30.28731,2,8,"30.28731,-97.7465",Arab Cowboy Cafe & Hookah Lounge,Hookah Bars,30.28790092,-97.74700928,77.90590862,"30.28731,-97.7465",3.5,,$$,110
23rd/Pearl,30.28731,2,8,"30.28731,-97.7465",Raku Sushi and Asian Bistro,Sushi Bars,30.28669,-97.74515,116.9172105,"30.28731,-97.7465",3.5,,$$,254
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Upstairs at Caroline,Cocktail Bars,30.26873,-97.74217,163.5421268,"30.26756,-97.7415",4.5,,$$,462
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Firehouse Lounge,Lounges,30.268173,-97.741043,81.2206121,"30.26756,-97.7415",4,,$$,508
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Eden Cocktail Room,Speakeasies,30.26778,-97.74072,78.80189181,"30.26756,-97.7415",4.5,,,53
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Eureka!,American (Traditional),30.26784275,-97.74124011,40.14249865,"30.26756,-97.7415",4,,$$,994
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Here Nor There,Cocktail Bars,30.26847,-97.74139,104.4588934,"30.26756,-97.7415",4.5,,$$,217
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Friends Bar,Music Venues,30.26777,-97.7407999,60.88720759,"30.26756,-97.7415",4,,$$,168
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",The Driskill Bar,Lounges,30.26855811,-97.74163316,111.7188042,"30.26756,-97.7415",4,,$$,430
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Azul Rooftop,Cocktail Bars,30.266635,-97.740319,150.3052705,"30.26756,-97.7415",4,,$$,98
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Thompson Austin,Hotels,30.26689,-97.74077,98.31087154,"30.26756,-97.7415",4,,,19
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Happy Chicks,Bars,30.26763931,-97.740781,69.6113786,"30.26756,-97.7415",4,,$$,295
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",BBG’s,Sports Bars,30.26776,-97.74057,82.22410479,"30.26756,-97.7415",3.5,,$$,74
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",The Driskill Grill,American (New),30.26866132,-97.74171461,124.1833364,"30.26756,-97.7415",4,,$$$$,225
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Floppy Disk Repair,Bars,30.266584,-97.742075,121.7675254,"30.26756,-97.7415",3.5,,$$,194
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Small Victory,Cocktail Bars,30.2689112,-97.7416833,151.2741453,"30.26756,-97.7415",4.5,,$$,149
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Diner Bar,American (New),30.26678085,-97.74132597,88.23502675,"30.26756,-97.7415",4,,,46
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Darwin's Pub,Pubs,30.26717186,-97.74068451,86.52289814,"30.26756,-97.7415",3.5,,$,123
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Midnight Cowboy,Speakeasies,30.266983,-97.740028,156.3613163,"30.26756,-97.7415",4,,$$,501
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",The Driskill,Hotels,30.26816569,-97.74175794,71.76100229,"30.26756,-97.7415",4,,$$$,593
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",The Backspace,Italian,30.26685,-97.74043,121.5517471,"30.26756,-97.7415",4,,$$,713
6th/Brazos,30.26756,6,5,"30.26756,-97.7415",Caroline,Bakeries,30.26873,-97.74217,163.5421268,"30.26756,-97.7415",4.5,,$$,1141
Barton Springs/Riverside,30.25866,4,3,"30.25866,-97.74895",Aussie's Grill & Beach Bar,Bars,30.25898,-97.74808,79.62986469,"30.25866,-97.74895",3,,$$,204
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Upstairs at Caroline,Cocktail Bars,30.26873,-97.74217,85.5006048,"30.26822,-97.74285",4.5,,$$,462
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Garage,Cocktail Bars,30.26796,-97.7440893,122.4788448,"30.26822,-97.74285",4.5,,$$,332
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Punch Bowl Social Austin,Gastropubs,30.26794,-97.7431,45.05231331,"30.26822,-97.74285",3.5,,$$,103
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Roaring Fork,American (Traditional),30.26912394,-97.74220162,118.2373962,"30.26822,-97.74285",4,,$$$,1245
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Here Nor There,Cocktail Bars,30.26847,-97.74139,123.2615695,"30.26822,-97.74285",4.5,,$$,217
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Velvet Taco,American (New),30.26795853,-97.74317242,42.47440337,"30.26822,-97.74285",4.5,,$$,395
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Caroline,Bakeries,30.26873,-97.74217,85.5006048,"30.26822,-97.74285",4.5,,$$,1141
6th/Congress,30.26822,7,4,"30.26822,-97.74285",The Driskill Bar,Lounges,30.26855811,-97.74163316,122.7590775,"30.26822,-97.74285",4,,$$,430
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Small Victory,Cocktail Bars,30.2689112,-97.7416833,135.8720724,"30.26822,-97.74285",4.5,,$$,149
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Shiner's Saloon,Bars,30.2670536,-97.7435379,148.2409327,"30.26822,-97.74285",4,,$$,215
6th/Congress,30.26822,7,4,"30.26822,-97.74285",The Driskill Grill,American (New),30.26866132,-97.74171461,119.5723524,"30.26822,-97.74285",4,,$$$$,225
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Stephen F's Bar and Terrace,Bars,30.269104,-97.74195862,124.3198295,"30.26822,-97.74285",4,,$$,65
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Comedor,Mexican,30.267721,-97.744204,152.3566836,"30.26822,-97.74285",4,,$$$,381
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Ruth's Chris Steak House,Steakhouses,30.2680568,-97.7434864,63.75469223,"30.26822,-97.74285",3.5,,$$$$,430
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Jimmy John's,Sandwiches,30.267695,-97.74266,58.20965513,"30.26822,-97.74285",3,,$,112
6th/Congress,30.26822,7,4,"30.26822,-97.74285",The Driskill,Hotels,30.26816569,-97.74175794,105.0512163,"30.26822,-97.74285",4,,$$$,593
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Aloft Austin Downtown,Hotels,30.26868,-97.742175,82.5740293,"30.26822,-97.74285",3.5,,$$,146
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Perry's Steakhouse & Grille - Downtown Austin,Steakhouses,30.26942366,-97.7435269,148.7922613,"30.26822,-97.74285",4,,$$$,1388
6th/Congress,30.26822,7,4,"30.26822,-97.74285",Element Austin Downtown,Hotels,30.26872,-97.74208,89.75596864,"30.26822,-97.74285",4,,$$,83
6th/Congress,30.26822,7,4,"30.26822,-97.74285",The Coffeehouse at Caroline,Coffee & Tea,30.26878114,-97.74234077,79.27771341,"30.26822,-97.74285",4.5,,,18
11th/Congress @ The Texas Capitol,30.2726,12,6,"30.2726,-97.74127",Quattro Gatti Ristorante e Pizzeria,Italian,30.271351,-97.742053,157.9314838,"30.2726,-97.74127",3.5,,$$,433
11th/Congress @ The Texas Capitol,30.2726,12,6,"30.2726,-97.74127",Quiznos,Sandwiches,30.27173,-97.74172,108.051175,"30.2726,-97.74127",3,,$,25
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Higher Ground,Tapas/Small Plates,30.26978,-97.7424,26.13244459,"30.26978,-97.74224",4,,,129
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Upstairs at Caroline,Cocktail Bars,30.26873,-97.74217,104.4152367,"30.26978,-97.74224",4.5,,$$,462
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Roaring Fork,American (Traditional),30.26912394,-97.74220162,73.04386983,"30.26978,-97.74224",4,,$$$,1245
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Small Victory,Cocktail Bars,30.2689112,-97.7416833,110.4128277,"30.26978,-97.74224",4.5,,$$,149
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Stephen F's Bar and Terrace,Bars,30.269104,-97.74195862,84.20987088,"30.26978,-97.74224",4,,$$,65
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Here Nor There,Cocktail Bars,30.26847,-97.74139,155.3046401,"30.26978,-97.74224",4.5,,$$,217
8th/Congress,30.26978,2,9,"30.26978,-97.74224",The Driskill Bar,Lounges,30.26855811,-97.74163316,147.8392007,"30.26978,-97.74224",4,,$$,430
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Caroline,Bakeries,30.26873,-97.74217,104.4152367,"30.26978,-97.74224",4.5,,$$,1141
8th/Congress,30.26978,2,9,"30.26978,-97.74224",The Driskill Grill,American (New),30.26866132,-97.74171461,134.235026,"30.26978,-97.74224",4,,$$$$,225
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Perry's Steakhouse & Grille - Downtown Austin,Steakhouses,30.26942366,-97.7435269,129.7837336,"30.26978,-97.74224",4,,$$$,1388
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Chi'Lantro,Korean,30.27007,-97.74187,99.15039059,"30.26978,-97.74224",4,,$,740
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Paramount Theatre For the Performing Arts,Performing Arts,30.26945,-97.742127,38.26532483,"30.26978,-97.74224",4,,,228
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Aloft Austin Downtown,Hotels,30.26868,-97.742175,122.4734671,"30.26978,-97.74224",3.5,,$$,146
8th/Congress,30.26978,2,9,"30.26978,-97.74224",Element Austin Downtown,Hotels,30.26872,-97.74208,125.2291547,"30.26978,-97.74224",4,,$$,83
8th/Congress,30.26978,2,9,"30.26978,-97.74224",The Austin Club,American (Traditional),30.270942,-97.7408389,186.5460118,"30.26978,-97.74224",4.5,,$$$,29
8th/Congress,30.26978,2,9,"30.26978,-97.74224",The Coffeehouse at Caroline,Coffee & Tea,30.26878114,-97.74234077,111.488329,"30.26978,-97.74224",4.5,,,18
8th/Congress,30.26978,2,9,"30.26978,-97.74224",The Hideout Coffeehouse,Coffee & Tea,30.26856,-97.74215,131.1528711,"30.26978,-97.74224",4,,$,357
8th/Congress,30.26978,2,9,"30.26978,-97.74224",The Hideout Theatre,Performing Arts,30.26856995,-97.74214935,131.1528711,"30.26978,-97.74224",4.5,,$,125
8th/Congress,30.26978,2,9,"30.26978,-97.74224",7-Eleven,Convenience Stores,30.27054875,-97.74163101,103.5728782,"30.26978,-97.74224",2.5,,$,3
13th/Trinity @ Waterloo Greenway,30.2741,5,7,"30.2741,-97.73666",Moody Amphitheater,Stadiums & Arenas,30.27451033,-97.7361918,64.05692064,"30.2741,-97.73666",3,,$$$,20
South Congress/Elizabeth,30.24891,4,7,"30.24891,-97.75019",Lobby Bar,Bars,30.24774602,-97.74987414,132.9374526,"30.24891,-97.75019",5,,,1
South Congress/Elizabeth,30.24891,4,7,"30.24891,-97.75019",Perla's,Seafood,30.24995,-97.74993,118.6423439,"30.24891,-97.75019",4,,$$$,1799
South Congress/Elizabeth,30.24891,4,7,"30.24891,-97.75019",Hopdoddy Burger Bar,Burgers,30.249649,-97.749907,86.55251152,"30.24891,-97.75019",4,,$$,5150
South Congress/Elizabeth,30.24891,4,7,"30.24891,-97.75019",More Home Slice Pizza,Pizza,30.249255,-97.749626,66.38212562,"30.24891,-97.75019",4.5,,$,545
South Congress/Elizabeth,30.24891,4,7,"30.24891,-97.75019",Güero's Taco Bar,Mexican,30.249373,-97.750189,51.48328354,"30.24891,-97.75019",3,,$$,1849
South Congress/Elizabeth,30.24891,4,7,"30.24891,-97.75019",Home Slice Pizza,Pizza,30.2492254,-97.74955322,70.50724813,"30.24891,-97.75019",4.5,,$$,4458
South Congress/Elizabeth,30.24891,4,7,"30.24891,-97.75019",Gelato Paradiso,Desserts,30.24977,-97.75012,95.86362449,"30.24891,-97.75019",5,,$$,101
4th/Guadalupe @ Republic Square,30.26727,5,10,"30.26727,-97.74718",Group Therapy,Bars,30.267223,-97.746064,107.3048054,"30.26727,-97.74718",3.5,,,101
4th/Guadalupe @ Republic Square,30.26727,5,10,"30.26727,-97.74718",The Roosevelt Room,Cocktail Bars,30.2677,-97.74627,95.1829694,"30.26727,-97.74718",4.5,,$$$,673
4th/Guadalupe @ Republic Square,30.26727,5,10,"30.26727,-97.74718",DeSano Pizzeria Napoletana,Pizza,30.26629006,-97.745975,158.9513952,"30.26727,-97.74718",4.5,,$$,298
4th/Guadalupe @ Republic Square,30.26727,5,10,"30.26727,-97.74718",Rain on 4th,Gay Bars,30.266515,-97.745681,164.8289643,"30.26727,-97.74718",3.5,,$$,205
4th/Guadalupe @ Republic Square,30.26727,5,10,"30.26727,-97.74718",Perfect Strangers,Cocktail Bars,30.26724,-97.74605,107.3048054,"30.26727,-97.74718",2.5,,,8
4th/Guadalupe @ Republic Square,30.26727,5,10,"30.26727,-97.74718",Halcyon,Coffee & Tea,30.26696006,-97.74572086,144.3076462,"30.26727,-97.74718",3.5,,$$,886
4th/Guadalupe @ Republic Square,30.26727,5,10,"30.26727,-97.74718",The Belmont,Music Venues,30.268566,-97.745682,203.8300698,"30.26727,-97.74718",3.5,,$$,90
4th/Guadalupe @ Republic Square,30.26727,5,10,"30.26727,-97.74718",Bob's Steak & Chop House - Austin Downtown,Steakhouses,30.26602364,-97.74604034,176.5963335,"30.26727,-97.74718",4,,$$$,480
4th/Guadalupe @ Republic Square,30.26727,5,10,"30.26727,-97.74718",Guild City Center,Hotels,30.2661798,-97.7480738,148.5383429,"30.26727,-97.74718",4,,$$,38
