Station_Name,Latitude,Longitude,Number of Bikes,Empty Slots,ll,name,category,latitude,longitude,distance,bike_location,rating,popularity,price,review_count
East 2nd/Pedernales,30.25544,-97.71677,6,4,"30.25544,-97.71677",Milky Way Shakes,Ice Cream & Frozen Yogurt,30.255104,-97.7182267,144.8168228024071,"30.25544,-97.71677",9.0,,3.3,116.0
East 2nd/Pedernales,30.25544,-97.71677,6,4,"30.25544,-97.71677",la Barbecue,Barbeque,30.254567906398997,-97.7175824980666,124.47418119816196,"30.25544,-97.71677",9.0,,3.3,2791.0
26th/Nueces,30.29068,-97.74292,3,9,"30.29068,-97.74292",Hole in the Wall,Music Venues,30.29005,-97.74161,129.3678814411075,"30.29068,-97.74292",8.0,,1.7,191.0
26th/Nueces,30.29068,-97.74292,3,9,"30.29068,-97.74292",Zombie Taco,Tacos,30.2900268,-97.7412256,168.7989211552915,"30.29068,-97.74292",8.0,,,45.0
26th/Nueces,30.29068,-97.74292,3,9,"30.29068,-97.74292",Madam Mam's - UT West Campus,Thai,30.290923,-97.742225,68.90243147144564,"30.29068,-97.74292",6.0,,3.3,598.0
26th/Nueces,30.29068,-97.74292,3,9,"30.29068,-97.74292",Kerbey Lane Cafe - University,Tex-Mex,30.29122,-97.7415,145.44705732383946,"30.29068,-97.74292",7.0,,3.3,939.0
26th/Nueces,30.29068,-97.74292,3,9,"30.29068,-97.74292",Moody's Kitchen and Bar,Pizza,30.289924222886302,-97.74158495039312,153.2764425883623,"30.29068,-97.74292",7.0,,,46.0
26th/Nueces,30.29068,-97.74292,3,9,"30.29068,-97.74292",The Pizza Press,Pizza,30.29072,-97.74201,81.43676670471365,"30.29068,-97.74292",8.0,,1.7,228.0
26th/Nueces,30.29068,-97.74292,3,9,"30.29068,-97.74292",Moxy Austin - University,Hotels,30.290179970705665,-97.741649,134.10378516209906,"30.29068,-97.74292",7.0,,,39.0
Barton Springs/Kinney,30.262,-97.76118,2,14,"30.262,-97.76118",Juliet Italian Kitchen,Italian,30.261645819614227,-97.76005464342612,115.0336617719512,"30.262,-97.76118",8.0,,3.3,805.0
Barton Springs/Kinney,30.262,-97.76118,2,14,"30.262,-97.76118",Lou’s - Barton Springs,Bars,30.2624471,-97.7616614,67.89141102269113,"30.262,-97.76118",8.0,,,26.0
Barton Springs/Kinney,30.262,-97.76118,2,14,"30.262,-97.76118",SquareRut Kava Bar,Lounges,30.2619680504078,-97.7618099749088,60.60844959873644,"30.262,-97.76118",8.0,,1.7,61.0
Barton Springs/Kinney,30.262,-97.76118,2,14,"30.262,-97.76118",Austin Eastciders - Barton Springs,Cideries,30.26212,-97.761237,14.422719040072955,"30.262,-97.76118",8.0,,3.3,170.0
Barton Springs/Kinney,30.262,-97.76118,2,14,"30.262,-97.76118",International Grub,Food Trucks,30.2619,-97.76167,60.611184080048936,"30.262,-97.76118",10.0,,,10.0
Barton Springs/Kinney,30.262,-97.76118,2,14,"30.262,-97.76118",Baby Acapulco,Mexican,30.26306,-97.76237,167.34321991631555,"30.262,-97.76118",7.0,,3.3,631.0
Barton Springs/Kinney,30.262,-97.76118,2,14,"30.262,-97.76118",Pecan Grove RV Park,RV Parks,30.262690080234503,-97.76008401133116,130.2607345747323,"30.262,-97.76118",9.0,,,35.0
Barton Springs/Kinney,30.262,-97.76118,2,14,"30.262,-97.76118",Thom's Market,Convenience Stores,30.26165,-97.7596499,153.71151057745593,"30.262,-97.76118",9.0,,3.3,106.0
Barton Springs/Kinney,30.262,-97.76118,2,14,"30.262,-97.76118",JuiceLand,Juice Bars & Smoothies,30.26242,-97.76238,136.19641780939344,"30.262,-97.76118",9.0,,3.3,292.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Shangri-La,Lounges,30.265049,-97.731573,55.976833093856094,"30.26455,-97.73165",8.0,,3.3,316.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Pasta Bar,Bars,30.264676,-97.73186,24.49866846280893,"30.26455,-97.73165",9.0,,$$$$,26.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Violet Crown Social Club,Lounges,30.26426,-97.73078,90.20596063569394,"30.26455,-97.73165",9.0,,1.7,185.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Buenos Aires Café - Este,Argentine,30.26414,-97.73044,123.66754305818742,"30.26455,-97.73165",8.0,,3.3,754.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Ah Sing Den,Cocktail Bars,30.26485,-97.7313,47.69028405902757,"30.26455,-97.73165",7.0,,3.3,287.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Wright Bros Brew & Brew,Coffee & Tea,30.2642705386769,-97.7330322191119,136.33680511754815,"30.26455,-97.73165",8.0,,1.7,312.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Fukumoto Sushi & Yakitori,Sushi Bars,30.2647051303186,-97.731695353373,17.791120878747684,"30.26455,-97.73165",9.0,,5,565.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Milonga Room,Cocktail Bars,30.264143,-97.730413,127.1295401254452,"30.26455,-97.73165",8.0,,,22.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Hopdoddy Burger Bar,Burgers,30.263778687978157,-97.73218363835072,99.91207943259175,"30.26455,-97.73165",8.0,,3.3,75.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",The Guild,Hotels,30.2646177,-97.7319159,26.62341106249374,"30.26455,-97.73165",8.0,,3.3,81.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",East Austin Hotel,Hotels,30.264653,-97.730712,90.8104053856192,"30.26455,-97.73165",8.0,,3.3,55.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165","Snooze, an A.M. Eatery",Breakfast & Brunch,30.263451212488057,-97.73107619508556,134.03267459225478,"30.26455,-97.73165",8.0,,3.3,375.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Spartan Pizza,Pizza,30.2649398,-97.7320932,60.74896964911962,"30.26455,-97.73165",8.0,,1.7,295.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Tender Thighs,Chicken Shop,30.264986,-97.731585,46.65745900785869,"30.26455,-97.73165",9.0,,,20.0
East 6th/Medina,30.26455,-97.73165,4,6,"30.26455,-97.73165",Gyu-Kaku Japanese BBQ,Japanese,30.26330221671628,-97.73076913558226,162.504316980787,"30.26455,-97.73165",7.0,,3.3,204.0
3rd/West,30.2678,-97.75189,7,4,"30.2678,-97.75189",True Food Kitchen,American (New),30.26751023,-97.75199286,33.70117471510578,"30.2678,-97.75189",9.0,,3.3,1115.0
3rd/West,30.2678,-97.75189,7,4,"30.2678,-97.75189",Malibu Poke,Poke,30.2662418534904,-97.7533801608977,92.77483293653022,"30.2678,-97.75189",8.0,,3.3,125.0
3rd/West,30.2678,-97.75189,7,4,"30.2678,-97.75189",Nekter Juice Bar,Juice Bars & Smoothies,30.2671755,-97.7520535,71.19429678998004,"30.2678,-97.75189",7.0,,3.3,33.0
3rd/West,30.2678,-97.75189,7,4,"30.2678,-97.75189",Codependent Cocktails + Coffee,Cocktail Bars,30.26770406094419,-97.75080261391412,104.97240242520095,"30.2678,-97.75189",7.0,,5,134.0
3rd/West,30.2678,-97.75189,7,4,"30.2678,-97.75189",The Baked Bear,Ice Cream & Frozen Yogurt,30.2662418597609,-97.75338017467,92.77483293653022,"30.2678,-97.75189",9.0,,3.3,265.0
3rd/West,30.2678,-97.75189,7,4,"30.2678,-97.75189",Merit Coffee,Coffee & Tea,30.267603720343104,-97.7520827261404,28.616740533492436,"30.2678,-97.75189",8.0,,3.3,154.0
3rd/West,30.2678,-97.75189,7,4,"30.2678,-97.75189",Cookbook Bar & Cafe,Cafes,30.266483,-97.751464,152.0509660405425,"30.2678,-97.75189",7.0,,3.3,70.0
Riverside/South Lamar,30.26437,-97.75624,0,0,"30.26437,-97.75624",Nido,American (New),30.2640871,-97.7567378,74.10564167534284,"30.26437,-97.75624",8.0,,,53.0
Riverside/South Lamar,30.26437,-97.75624,0,0,"30.26437,-97.75624",The Loren at Lady Bird Lake,Hotels,30.2640871,-97.7567378,74.10564167534284,"30.26437,-97.75624",7.0,,,9.0
South Congress/Academy,30.25222,-97.74881,5,5,"30.25222,-97.74881",Aba - Austin,Mediterranean,30.253507773542832,-97.7478877,168.3813642219142,"30.25222,-97.74881",9.0,,,917.0
South Congress/Academy,30.25222,-97.74881,5,5,"30.25222,-97.74881",Summer House on Music Lane,Breakfast & Brunch,30.252617768292083,-97.74769522897344,115.85101049042996,"30.25222,-97.74881",8.0,,3.3,125.0
South Congress/Academy,30.25222,-97.74881,5,5,"30.25222,-97.74881",Joann’s Fine Foods,Diners,30.25157,-97.74915,87.79134457058197,"30.25222,-97.74881",8.0,,3.3,283.0
South Congress/Academy,30.25222,-97.74881,5,5,"30.25222,-97.74881",Austin Motel,Hotels,30.25175,-97.7491,76.32592418498938,"30.25222,-97.74881",7.0,,3.3,188.0
South Congress/Academy,30.25222,-97.74881,5,5,"30.25222,-97.74881",Soho House Austin,Social Clubs,30.25357,-97.74803,165.47177987274728,"30.25222,-97.74881",7.0,,,17.0
South Congress/Academy,30.25222,-97.74881,5,5,"30.25222,-97.74881",Burro Cheese Kitchen,Sandwiches,30.251704,-97.748737,57.80337587811541,"30.25222,-97.74881",8.0,,1.7,284.0
South Congress/Academy,30.25222,-97.74881,5,5,"30.25222,-97.74881",Hotel Magdalena,Hotels,30.252437422667036,-97.7476367631802,115.25559795701874,"30.25222,-97.74881",5.0,,,13.0
South Congress/Academy,30.25222,-97.74881,5,5,"30.25222,-97.74881",Jo's Hot Coffee Good Food,Juice Bars & Smoothies,30.251045,-97.749371,141.32967602793656,"30.25222,-97.74881",8.0,,1.7,905.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",The Side Bar,Bars,30.26752,-97.73643,115.21465405737511,"30.26854,-97.73646",8.0,,1.7,141.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Valhalla,Lounges,30.26806,-97.73684,65.45396402552565,"30.26854,-97.73646",8.0,,1.7,43.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Bar 508 Mezcalerita,Bars,30.2686,-97.73665,15.534092798736989,"30.26854,-97.73646",9.0,,3.3,71.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Cheer Up Charlies,Dive Bars,30.2696098,-97.7363583,119.35647437016468,"30.26854,-97.73646",8.0,,3.3,133.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Pelons Tex-Mex,Tex-Mex,30.26872,-97.7366,34.26850641257504,"30.26854,-97.73646",7.0,,3.3,558.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Stubb's Bar-B-Q,Barbeque,30.26857,-97.73617,28.8707833975554,"30.26854,-97.73646",7.0,,3.3,1457.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Stubb’s Waller Creek Amphitheater,Music Venues,30.26857,-97.73617,28.8707833975554,"30.26854,-97.73646",7.0,,3.3,158.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Hoboken Pie,Pizza,30.26822,-97.73678,42.98340882950255,"30.26854,-97.73646",8.0,,1.7,679.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Arlo's,Vegan,30.269513,-97.736244,110.1631765593586,"30.26854,-97.73646",9.0,,3.3,663.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Hotel Indigo Austin Downtown - University,Hotels,30.2689287,-97.7364507,58.57951644111738,"30.26854,-97.73646",5.0,,3.3,141.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Red River Cultural District,Festivals,30.2666588,-97.7372856,13.637324750555717,"30.26854,-97.73646",9.0,,,4.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Holiday Inn Express & Suites Austin Downtown - University,Hotels,30.269237827673287,-97.73703669583118,95.3323896715292,"30.26854,-97.73646",5.0,,3.3,84.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Bar-B-Q Heaven,Barbeque,30.2672328948975,-97.7371826171875,164.0811273257259,"30.26854,-97.73646",8.0,,1.7,84.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",DittyDog,Hot Dogs,30.267395940390514,-97.73691169917582,134.40631921293703,"30.26854,-97.73646",10.0,,,58.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Hyatt House Austin Downtown,Hotels,30.26973,-97.73692,137.4508046503062,"30.26854,-97.73646",6.0,,3.3,79.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",The Guild Red River,Hotels,30.26953,-97.73575,142.0355863250495,"30.26854,-97.73646",8.0,,3.3,27.0
8th/Red River,30.26854,-97.73646,5,8,"30.26854,-97.73646",Taste From India,Indian,30.267403,-97.7368458,131.7457007407391,"30.26854,-97.73646",7.0,,1.7,50.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Edge Rooftop,Lounges,30.2643864129296,-97.7436428743045,181.9649745054933,"30.26332,-97.74508",9.0,,3.3,128.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Arlo Grey by Kristen Kish,American (New),30.26278,-97.74396,157.79770908262924,"30.26332,-97.74508",8.0,,5,373.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Veracruz All Natural,Mexican,30.263026,-97.744452,68.60377464301894,"30.26332,-97.74508",8.0,,3.3,302.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Austin Rotisserie,Comfort Food,30.263536,-97.7435761,146.41924346203032,"30.26332,-97.74508",9.0,,1.7,147.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",III Forks,Steakhouses,30.26435,-97.74676,186.17399682945796,"30.26332,-97.74508",8.0,,$$$$,580.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",P6,Cocktail Bars,30.26278,-97.74396,157.79770908262924,"30.26332,-97.74508",7.0,,3.3,332.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Henbit,American (New),30.26368,-97.74367,131.07619372429446,"30.26332,-97.74508",8.0,,3.3,99.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Fareground At One Eleven,Food Court,30.26368,-97.74367,131.07619372429446,"30.26332,-97.74508",8.0,,3.3,189.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Mason's Famous Lobster Rolls - Austin,Seafood,30.264626744176333,-97.74473815530229,148.9660225372542,"30.26332,-97.74508",8.0,,3.3,88.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",TLV Israeli Street food,Middle Eastern,30.2635186,-97.74358,145.7441001442872,"30.26332,-97.74508",9.0,,,187.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Little Wu,Dim Sum,30.26374,-97.74365,131.07619372429446,"30.26332,-97.74508",7.0,,3.3,44.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Taco Pegaso,Tacos,30.26374,-97.74365,131.07619372429446,"30.26332,-97.74508",8.0,,,14.0
Cesar Chavez/Congress,30.26332,-97.74508,6,4,"30.26332,-97.74508",Alfred,Coffee & Tea,30.26278,-97.74396,157.79770908262924,"30.26332,-97.74508",8.0,,3.3,105.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Drop Kick,Cocktail Bars,30.26263,-97.7248,45.183684278429446,"30.2627,-97.7243",9.0,,,96.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",The Liberty,Bars,30.2626674,-97.7251338,80.16150267495247,"30.2627,-97.7243",8.0,,1.7,276.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",The Grackle,Dive Bars,30.26258,-97.72417,12.102147193256172,"30.2627,-97.7243",7.0,,1.7,174.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Yellow Jacket Social Club,Lounges,30.26159,-97.72456,115.33155436234055,"30.2627,-97.7243",8.0,,1.7,435.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",East Side King,Asian Fusion,30.2626674,-97.7251338,80.16150267495247,"30.2627,-97.7243",8.0,,3.3,537.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Nasha,Indian,30.26379,-97.7248,128.24713703920892,"30.2627,-97.7243",8.0,,3.3,516.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Zilker Brewing Company and Taproom,Breweries,30.262096,-97.72454,77.34665722517973,"30.2627,-97.7243",9.0,,3.3,300.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Suerte,Mexican,30.26228,-97.72331,114.72274646712238,"30.2627,-97.7243",9.0,,5,870.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Spicy Boys Fried Chicken - East 6th,Chicken Shop,30.2621200840611,-97.724519893527,67.85389706366136,"30.2627,-97.7243",9.0,,3.3,208.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Gin Bar,Bars,30.26169,-97.72284,173.82357248553703,"30.2627,-97.7243",8.0,,,28.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",ARRIVE Austin,Hotels,30.26169,-97.72284,173.82357248553703,"30.2627,-97.7243",9.0,,,39.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Via 313 Pizza,Pizza,30.262117199946488,-97.7231796454027,125.60879890933988,"30.2627,-97.7243",9.0,,3.3,427.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Tamale House East,Mexican,30.2615296296076,-97.7244004474619,130.49618817002354,"30.2627,-97.7243",7.0,,3.3,518.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Blenders and Bowls - Eastside,Acai Bowls,30.262586876364,-97.7256753320463,132.68674819090157,"30.2627,-97.7243",8.0,,3.3,83.0
6th/Chalmers,30.2627,-97.7243,1,12,"30.2627,-97.7243",Sentral East Austin at 1614 E. Sixth,Apartments,30.262863290597508,-97.72555569320392,121.95786859773828,"30.2627,-97.7243",6.0,,,6.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Cafe Blue - Downtown,Seafood,30.26365,-97.74084,76.54448295459513,"30.26428,-97.74033",7.0,,3.3,346.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Mai Thai Restaurant,Thai,30.26427,-97.74127,92.55747281720572,"30.26428,-97.74033",8.0,,3.3,776.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",J Prime Steakhouse - Austin,Steakhouses,30.264809599995186,-97.74160646441464,136.00196246417946,"30.26428,-97.74033",9.0,,,46.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Gus's World Famous Fried Chicken - Austin,Southern,30.2634862,-97.7417305,160.88027172243602,"30.26428,-97.74033",9.0,,3.3,3003.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Maiko Sushi,Sushi Bars,30.26427,-97.74127,92.55747281720572,"30.26428,-97.74033",8.0,,,31.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",P.F. Chang's,Chinese,30.2637817241498,-97.7414131164551,117.8581292179414,"30.26428,-97.74033",6.0,,3.3,382.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Vince Young Steakhouse,Steakhouses,30.26485,-97.74115,91.13969136056176,"30.26428,-97.74033",8.0,,5,653.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Fleming’s Prime Steakhouse & Wine Bar,Steakhouses,30.2637205667131,-97.7410619650297,93.86920282221828,"30.26428,-97.74033",8.0,,$$$$,395.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Hyatt Place Austin Downtown,Hotels,30.26455,-97.741781,142.55130150045298,"30.26428,-97.74033",8.0,,3.3,223.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Champions Restaurant & Sports Bar,American (New),30.265668,-97.740414,141.9268140113659,"30.26428,-97.74033",6.0,,,2.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Fuego,Dance Clubs,30.2634085714817,-97.7411871403456,129.2367605491252,"30.26428,-97.74033",7.0,,5,3.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Café Crêpe,Creperies,30.2638586673367,-97.7418548134918,153.7550558562586,"30.26428,-97.74033",8.0,,3.3,971.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Austin Convention Center,Venues & Event Spaces,30.26357,-97.739607,105.13972576477045,"30.26428,-97.74033",8.0,,,98.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",The Dinner Detective,Dinner Theater,30.2656,-97.74087,141.9268140113659,"30.26428,-97.74033",8.0,,,30.0
3rd/Trinity @ The Convention Center,30.26428,-97.74033,2,9,"30.26428,-97.74033",Railyard Oasis,Hotels,30.265504,-97.741854,199.8657872068489,"30.26428,-97.74033",6.0,,3.3,7.0
4th/Sabine,30.26438,-97.73657,3,14,"30.26438,-97.73657",Moonshine Patio Bar & Grill,Southern,30.263769,-97.738036,156.3300458300892,"30.26438,-97.73657",9.0,,3.3,5618.0
4th/Sabine,30.26438,-97.73657,3,14,"30.26438,-97.73657",Kinfolk Lounge & Library,Cocktail Bars,30.26386,-97.73796,136.18242307196573,"30.26438,-97.73657",9.0,,,27.0
4th/Sabine,30.26438,-97.73657,3,14,"30.26438,-97.73657",Palm Door on Sabine,Venues & Event Spaces,30.26465,-97.73648,20.51779030574606,"30.26438,-97.73657",9.0,,,36.0
4th/Sabine,30.26438,-97.73657,3,14,"30.26438,-97.73657",Eighteenth Over Austin,Breakfast & Brunch,30.2649608981765,-97.735447883606,125.64279799996667,"30.26438,-97.73657",6.0,,3.3,14.0
4th/Sabine,30.26438,-97.73657,3,14,"30.26438,-97.73657",Hilton Austin,Hotels,30.26518329483397,-97.7381032705307,172.22771111418484,"30.26438,-97.73657",7.0,,5,542.0
4th/Sabine,30.26438,-97.73657,3,14,"30.26438,-97.73657",Hilton Garden Inn Austin Downtown/Convention Center,Hotels,30.2653477753712,-97.7355471253396,145.70736443026595,"30.26438,-97.73657",6.0,,3.3,234.0
4th/Sabine,30.26438,-97.73657,3,14,"30.26438,-97.73657",Austin Duck Adventures,Tours,30.264632,-97.7373791,82.60373749075653,"30.26438,-97.73657",8.0,,,282.0
4th/Sabine,30.26438,-97.73657,3,14,"30.26438,-97.73657",Austin Visitor Center,Visitor Centers,30.265409428547034,-97.73732095018012,135.29277276155392,"30.26438,-97.73657",8.0,,,41.0
16th/San Antonio,30.27924,-97.74371,3,9,"30.27924,-97.74371",Olamaie,Southern,30.2799,-97.74367,76.35860951808091,"30.27924,-97.74371",8.0,,5,521.0
16th/San Antonio,30.27924,-97.74371,3,9,"30.27924,-97.74371",Clay Pit,Indian,30.279073,-97.74232,134.76098199524233,"30.27924,-97.74371",8.0,,3.3,1903.0
16th/San Antonio,30.27924,-97.74371,3,9,"30.27924,-97.74371",i Fratelli Pizza Downtown Austin,Food Delivery Services,30.2780073988805,-97.7444057699312,152.47613331512278,"30.27924,-97.74371",8.0,,,65.0
6th/Congress,30.26822,-97.74285,3,8,"30.26822,-97.74285",Upstairs at Caroline,Cocktail Bars,30.26873,-97.74217,85.50060479744201,"30.26822,-97.74285",9.0,,3.3,462.0
6th/Congress,30.26822,-97.74285,3,8,"30.26822,-97.74285",Garage,Cocktail Bars,30.26796,-97.7440893,122.47884477251328,"30.26822,-97.74285",9.0,,3.3,332.0
6th/Congress,30.26822,-97.74285,3,8,"30.26822,-97.74285",Punch Bowl Social Austin,Gastropubs,30.26794,-97.7431,45.052313306849086,"30.26822,-97.74285",7.0,,3.3,103.0
6th/Congress,30.26822,-97.74285,3,8,"30.26822,-97.74285",Roaring Fork,American (Traditional),30.2691239366193,-97.74220162455124,118.23739615276182,"30.26822,-97.74285",8.0,,5,1245.0
6th/Congress,30.26822,-97.74285,3,8,"30.26822,-97.74285",Here Nor There,Cocktail Bars,30.26847,-97.74139,123.2615695035058,"30.26822,-97.74285",9.0,,3.3,217.0
6th/Congress,30.26822,-97.74285,3,8,"30.26822,-97.74285",Velvet Taco,American (New),30.26795853,-97.74317242,42.47440337111817,"30.26822,-97.74285",9.0,,3.3,395.0
6th/Congress,30.26822,-97.74285,3,8,"30.26822,-97.74285",Caroline,Bakeries,30.26873,-97.74217,85.50060479744201,"30.26822,-97.74285",9.0,,3.3,1141.0
